title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST14034/2025,Compensation Beach,FU,931,497,SS LES MOUETTES,7,Compensation Beach,Compensation Beach,96B,2025-03-12,2025-06-04,2500000,81,30864,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST13549/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,85,Compensation Beach,Compensation Beach,100,2021-12-02,2025-05-30,25000,36,694,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST13505/2025,Compensation Beach,COMPENSATION BEACH,41,0,SS LA PIROGUE,27,Compensation Beach,Compensation Beach,97,2025-04-17,2025-05-30,3400000,153,22222,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST13534/2025,Compensation Beach,COMPENSATION BEACH EXT 1,36,1,SS LA BALLITO,83,Compensation Beach,Jack Powell,8,2025-02-21,2025-05-30,1750000,56,31250,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T13172/2025,Compensation Beach,BALLITOVILLE,313,0,,,Compensation Beach,Adrienne,3,2025-04-09,2025-05-29,4000000,1012,3952,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST12635/2025,Compensation Beach,FU,931,463,SS BALLITO MANOR,1206,Compensation Beach,Compensation Beach,102B,2025-04-07,2025-05-23,4000000,174,22988,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST11437/2025,Compensation Beach,FU,931,468,SS THE BOULDERS,35,Compensation Beach,Compensation Beach,84AB,2025-01-06,2025-05-15,1950000,46,42391,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST11142/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,64,Compensation Beach,Compensation Beach,100,2024-04-02,2025-05-12,2500,36,69,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST11284/2025,Compensation Beach,BALLITOVILLE,1370,0,SS MARATEA,2,Compensation Beach,Lindsay,23,2025-03-11,2025-05-12,2100000,158,13291,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T11042/2025,Compensation Beach,BALLITOVILLE,122,0,,,Compensation Beach,Hawkins,8,2025-02-17,2025-05-09,9995000,1343,7442,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST10940/2025,Compensation Beach,FU,931,531,SS LE PARADIS,15,Compensation Beach,Compensation Beach,64,2025-03-13,2025-05-08,2350000,102,23039,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T10860/2025,Compensation Beach,BALLITOVILLE,300,0,,,Compensation Beach,Minerva,63,2025-02-17,2025-05-08,8000000,1068,7490,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST10715/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,31,Compensation Beach,Compensation Beach,100,2025-03-27,2025-05-07,8000,45,177,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,110,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,59,508,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,25,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,80,375,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,84,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,71,422,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,107,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,58,517,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10372/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,112,Compensation Beach,Compensation Beach,100,2024-05-07,2025-05-05,1000,59,16,False,legal_entity,legal_entity,1,sectional_title,False,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,112,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,59,508,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,32,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,71,422,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,86,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,71,422,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,11,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,74,405,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,5,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,75,400,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,119,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,59,508,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10456/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,127,Compensation Beach,Compensation Beach,100,2025-03-10,2025-05-05,107000,59,1813,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,21,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,80,375,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,33,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,71,422,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,42,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,36,833,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,6,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,74,405,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,69,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,107,280,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,99,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,80,375,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,3,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,76,394,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,4,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,85,352,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,10,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,73,410,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,122,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,59,508,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,57,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,36,833,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,46,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,70,428,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,7,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,82,365,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,29,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,71,422,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10373/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,111,Compensation Beach,Compensation Beach,100,2024-05-14,2025-05-05,30000,59,508,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10445/2025,Compensation Beach,FU,931,463,SS BALLITO MANOR,1202,Compensation Beach,Compensation Beach,102B,2025-02-02,2025-05-05,3570000,137,26058,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10229/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,88,Compensation Beach,Compensation Beach,100,,2025-04-30,0,45,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST10230/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,88,Compensation Beach,Compensation Beach,100,2024-08-21,2025-04-30,100,45,2,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST10229/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,13,Compensation Beach,Compensation Beach,100,,2025-04-30,0,46,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST10230/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,13,Compensation Beach,Compensation Beach,100,2024-08-21,2025-04-30,100,46,2,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST9711/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,109,Compensation Beach,Compensation Beach,100,2025-03-06,2025-04-24,5000,59,84,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST8866/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,37,Compensation Beach,Compensation Beach,100,2024-12-17,2025-04-11,34000,36,944,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST8232/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,91,Compensation Beach,Compensation Beach,100,2023-08-08,2025-04-07,1000,71,14,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST7767/2025,Compensation Beach,FU,931,436,SS BERMUDA,24,Compensation Beach,Compensation Beach,102A,2014-12-08,2025-04-02,1800000,89,20224,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
T7269/2025,Compensation Beach,BALLITOVILLE,220,0,,,Compensation Beach,Marion,39A,,2025-03-28,0,1257,0,False,natural_person,natural_person,1,freehold,False,lightstone_export
ST6885/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,107,Compensation Beach,Compensation Beach,100,2022-08-12,2025-03-26,2000,58,34,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST6596/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,73,Compensation Beach,Compensation Beach,100,2025-02-14,2025-03-24,82000,71,1154,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST6596/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,91,Compensation Beach,Compensation Beach,100,2025-02-14,2025-03-24,82000,71,1154,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST6590/2025,Compensation Beach,FU,931,497,SS LES MOUETTES,16,Compensation Beach,Compensation Beach,96B,2024-12-13,2025-03-24,2300000,81,28395,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST6596/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,60,Compensation Beach,Compensation Beach,100,2025-02-14,2025-03-24,82000,71,1154,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST6606/2025,Compensation Beach,FU,931,463,SS BALLITO MANOR,3402,Compensation Beach,Compensation Beach,102B,2025-02-19,2025-03-24,8300000,234,35470,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST6451/2025,Compensation Beach,COMPENSATION BEACH EXT 1,36,1,SS LA BALLITO,1,Compensation Beach,Jack Powell,8,2025-02-08,2025-03-20,1950000,85,22941,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST6345/2025,Compensation Beach,BALLITOVILLE,1370,0,SS MARATEA,32,Compensation Beach,Lindsay,23,2025-01-21,2025-03-20,2500000,144,17361,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST6441/2025,Compensation Beach,FU,931,292,SS AT 88 COMPENSATION,3,Compensation Beach,Compensation Beach,88,,2025-03-20,0,188,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST5982/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,28,Compensation Beach,Compensation Beach,100,2024-12-12,2025-03-14,99000,70,1414,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST5812/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,58,Compensation Beach,Compensation Beach,100,2024-02-07,2025-03-14,200,45,4,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST5782/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,80,Compensation Beach,Compensation Beach,100,2024-08-06,2025-03-13,1000,36,27,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST5783/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,80,Compensation Beach,Compensation Beach,100,2024-08-06,2025-03-13,1000,36,27,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST5633/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,49,Compensation Beach,Compensation Beach,100,2024-09-27,2025-03-12,2000,45,44,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST5415/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,68,Compensation Beach,Compensation Beach,100,2024-09-20,2025-03-11,2000,45,44,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST5419/2025,Compensation Beach,FU,931,463,SS BALLITO MANOR,1405,Compensation Beach,Compensation Beach,102B,2024-11-22,2025-03-11,4100000,137,29927,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T5276/2025,Compensation Beach,BALLITOVILLE,298,0,,,Compensation Beach,Minerva,67,2024-09-28,2025-03-10,3350000,1146,2923,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST5242/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,85,Compensation Beach,Compensation Beach,100,,2025-03-07,0,36,0,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST5119/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,117,Compensation Beach,Compensation Beach,100,2024-04-17,2025-03-06,4000,30,133,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST5118/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,26,Compensation Beach,Compensation Beach,100,2024-12-11,2025-03-06,1000,36,27,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
T4813/2025,Compensation Beach,BALLITOVILLE,258,0,,,Compensation Beach,Madeleine,34,2024-09-02,2025-03-04,5400000,1432,3770,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST4879/2025,Compensation Beach,FU,931,463,SS BALLITO MANOR,2102,Compensation Beach,Compensation Beach,102B,2025-01-23,2025-03-04,3200000,134,23880,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T4503/2025,Compensation Beach,BALLITOVILLE,210,0,,,Compensation Beach,Lindsay,2A,2024-11-07,2025-03-03,5500000,1218,4515,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST4424/2025,Compensation Beach,FU,931,541,SS FRINTON-ON-SEA,17,Compensation Beach,Compensation Beach,78,2024-09-25,2025-02-28,3500000,18,194444,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST4424/2025,Compensation Beach,FU,931,541,SS FRINTON-ON-SEA,12,Compensation Beach,Compensation Beach,78,2024-09-25,2025-02-28,3500000,162,21604,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST3885/2025,Compensation Beach,COMPENSATION BEACH,41,0,SS LA PIROGUE,43,Compensation Beach,Compensation Beach,97,2024-10-30,2025-02-25,2795000,154,18149,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST3802/2025,Compensation Beach,FU,931,531,SS LE PARADIS,29,Compensation Beach,Compensation Beach,64,2024-10-10,2025-02-24,3600000,167,21556,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST3774/2025,Compensation Beach,FU,931,436,SS BERMUDA,6,Compensation Beach,Compensation Beach,102A,,2025-02-24,0,104,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST2980/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,105,Compensation Beach,Compensation Beach,100,2024-11-14,2025-02-14,2500,30,83,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST2603/2025,Compensation Beach,FU,931,497,SS LES MOUETTES,13,Compensation Beach,Compensation Beach,96B,2024-11-24,2025-02-07,2550000,90,28333,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST2600/2025,Compensation Beach,FU,931,351,SS CASABLANCA,18,Compensation Beach,Compensation Beach,98,2024-10-26,2025-02-07,2550000,155,16451,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST2379/2025,Compensation Beach,FU,931,463,SS BALLITO MANOR,2502,Compensation Beach,Compensation Beach,102B,2024-12-04,2025-02-06,3500000,127,27559,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST1299/2025,Compensation Beach,FU,931,528,SS LA MONTAGNE,26,Compensation Beach,Compensation Beach,100,2024-09-12,2025-01-23,2000,36,55,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST1023/2025,Compensation Beach,COMPENSATION BEACH,41,0,SS LA PIROGUE,47,Compensation Beach,Compensation Beach,97,2024-10-22,2025-01-20,2590000,154,16818,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST480/2025,Compensation Beach,FU,931,531,SS LE PARADIS,26,Compensation Beach,Compensation Beach,64,2024-11-05,2025-01-14,2495000,104,23990,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST368/2025,Compensation Beach,COMPENSATION BEACH,41,0,SS LA PIROGUE,39,Compensation Beach,Compensation Beach,97,2024-10-16,2025-01-10,2550000,155,16451,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST36297/2024,Compensation Beach,FU,931,468,SS THE BOULDERS,18,Compensation Beach,Compensation Beach,84AB,2024-10-02,2024-12-20,3250000,122,26639,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST36529/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,75,Compensation Beach,Compensation Beach,100,2024-06-18,2024-12-20,25000,70,357,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST35318/2024,Compensation Beach,FU,931,463,SS BALLITO MANOR,2401,Compensation Beach,Compensation Beach,102B,2020-10-19,2024-12-12,5100000,174,29310,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST35008/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,103,Compensation Beach,Compensation Beach,100,2024-08-28,2024-12-10,2000,87,22,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST33788/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,13,Compensation Beach,Compensation Beach,100,2024-08-28,2024-11-29,2000,46,43,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST33413/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,44,Compensation Beach,Compensation Beach,100,2024-07-03,2024-11-26,2500,36,69,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST33224/2024,Compensation Beach,FU,931,351,SS CASABLANCA,14,Compensation Beach,Compensation Beach,98,2024-09-30,2024-11-25,2650000,154,17207,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST33225/2024,Compensation Beach,FU,931,522,SS THE BAY,17,Compensation Beach,Compensation Beach,96A,2024-08-16,2024-11-25,3130000,111,28198,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T32564/2024,Compensation Beach,BALLITOVILLE,311,0,,,Compensation Beach,Salisbury,18,2024-07-26,2024-11-19,2800000,1044,2681,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST31812/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,10,Compensation Beach,Compensation Beach,100,2024-08-13,2024-11-13,1000,73,13,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST31492/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,125,Compensation Beach,Compensation Beach,100,2024-09-10,2024-11-12,2000,43,46,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST31471/2024,Compensation Beach,FU,931,499,SS LA MUSTIQUE,4,Compensation Beach,Compensation Beach,94AB,2024-09-16,2024-11-11,3900000,161,24223,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST31472/2024,Compensation Beach,FU,931,468,SS THE BOULDERS,30,Compensation Beach,Compensation Beach,84AB,2024-10-17,2024-11-11,3937500,125,31500,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T31285/2024,Compensation Beach,BALLITOVILLE,139,0,,,Compensation Beach,Sandra,5A,2024-09-25,2024-11-08,3700000,1107,3342,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST31135/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,72,Compensation Beach,Compensation Beach,100,2022-02-14,2024-11-07,2000,71,28,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST31136/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,72,Compensation Beach,Compensation Beach,100,2022-02-14,2024-11-07,2000,71,28,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST31135/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,75,Compensation Beach,Compensation Beach,100,2022-02-14,2024-11-07,2000,70,28,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST31136/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,75,Compensation Beach,Compensation Beach,100,2022-02-14,2024-11-07,2000,70,28,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST30862/2024,Compensation Beach,COMPENSATION BEACH EXT 1,36,1,SS LA BALLITO,41,Compensation Beach,Jack Powell,8,2024-10-07,2024-11-05,1600000,56,28571,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST30322/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,112,Compensation Beach,Compensation Beach,100,2020-02-25,2024-10-31,2000,59,33,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T28961/2024,Compensation Beach,BALLITOVILLE,215,0,,,Compensation Beach,Lindsay,10,2024-08-23,2024-10-18,2550000,1032,2470,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST29077/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,93,Compensation Beach,Compensation Beach,100,2021-11-22,2024-10-18,2000,36,55,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST29078/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,106,Compensation Beach,Compensation Beach,100,2021-11-22,2024-10-18,2000,30,66,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST28561/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,95,Compensation Beach,Compensation Beach,100,2024-02-26,2024-10-15,20000,71,281,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T28607/2024,Compensation Beach,BALLITOVILLE,326,0,,,Compensation Beach,Stella,6,2024-08-17,2024-10-15,3845000,1012,3799,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST28536/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,20,Compensation Beach,Compensation Beach,100,2024-07-09,2024-10-14,1000,71,14,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST28552/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,31,Compensation Beach,Compensation Beach,100,2024-07-09,2024-10-14,1000,45,22,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST28548/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,41,Compensation Beach,Compensation Beach,100,2024-07-09,2024-10-14,1000,36,27,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST28535/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,75,Compensation Beach,Compensation Beach,100,2024-08-13,2024-10-14,1000,70,14,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST28552/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,30,Compensation Beach,Compensation Beach,100,2024-07-09,2024-10-14,1000,36,27,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST28547/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,80,Compensation Beach,Compensation Beach,100,2024-08-13,2024-10-14,1000,36,27,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST28537/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,122,Compensation Beach,Compensation Beach,100,2024-08-06,2024-10-14,5000,59,84,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST28537/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,15,Compensation Beach,Compensation Beach,100,2024-08-06,2024-10-14,5000,74,67,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST28394/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,110,Compensation Beach,Compensation Beach,100,2024-07-09,2024-10-11,1000,59,16,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST28391/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,98,Compensation Beach,Compensation Beach,100,2024-08-13,2024-10-11,1000,71,14,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST28393/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,77,Compensation Beach,Compensation Beach,100,2024-07-09,2024-10-11,1000,36,27,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST28405/2024,Compensation Beach,FU,931,531,SS LE PARADIS,25,Compensation Beach,Compensation Beach,64,,2024-10-11,0,102,0,False,natural_person,natural_person,2,sectional_title,False,lightstone_export
ST28165/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,45,Compensation Beach,Compensation Beach,100,2023-03-24,2024-10-10,2000,36,55,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
T28065/2024,Compensation Beach,BALLITOVILLE,257,0,,,Compensation Beach,Madeleine,32,2024-07-27,2024-10-09,6950000,1435,4843,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST28116/2024,Compensation Beach,FU,931,522,SS THE BAY,1,Compensation Beach,Compensation Beach,96A,2024-08-28,2024-10-09,3050000,111,27477,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST28128/2024,Compensation Beach,FU,931,463,SS BALLITO MANOR,1103,Compensation Beach,Compensation Beach,102B,2024-07-17,2024-10-09,4758750,143,33277,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST27989/2024,Compensation Beach,FU,931,528,SS LA MONTAGNE,131,Compensation Beach,Compensation Beach,100,2024-07-09,2024-10-08,1000,88,11,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST27983/2024,Compensation Beach,FU,931,497,SS LES MOUETTES,33,Compensation Beach,Compensation Beach,96B,2024-08-11,2024-10-08,5500000,223,24663,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST27504/2024,Compensation Beach,FU,931,463,SS BALLITO MANOR,3304,Compensation Beach,Compensation Beach,102B,2024-06-28,2024-10-02,6800000,234,29059,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
